96085185,medium,22.283333333333335,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,6,40.4,18,Decreased,40.4,False,False,True,N/A,N/A,55.4,0.0,43.1,38.6,Decreased,43.1,False,False,True,N/A,N/A,10.4,0.0,38.6,55,Increased,38.6,False,False,True,N/A,N/A,42.5,0.0,43.1,55,Increased,43.1,False,False,True,False,N/A,27.6,0.0,55,55,Remained the Same,55.0,False,False,True,N/A,N/A,0,0.0,17,33.3,Increased,17.0,False,False,True,N/A,N/A,95.9,0.0,17,40,Increased,17.0,False,False,True,N/A,False,135.3,0.0,40,61.9,Increased,40.0,False,False,True,N/A,N/A,54.8,0.0,22.1,16,Decreased,22.1,False,False,True,N/A,N/A,27.6,0.0,22.1,52,Increased,22.1,False,False,True,N/A,N/A,135.3,0.0,52,52,Remained the Same,52.0,False,False,True,N/A,N/A,0,0.0,28,52,Increased,28.0,False,False,True,False,N/A,85.7,0.0,20,20,Remained the Same,20.0,False,False,True,N/A,N/A,0,0.0,37,65,Increased,37.0,False,False,True,N/A,N/A,75.7,0.0,37,38,Increased,37.0,False,False,True,N/A,False,2.7,0.0,38,66,Increased,38.0,False,False,True,N/A,False,73.7,0.0,20,11.1,Decreased,20.0,False,False,True,N/A,N/A,44.5,0.0,20,35.1,Increased,20.0,False,False,True,N/A,N/A,75.5,0.0,35.1,37,Increased,35.1,False,False,True,N/A,N/A,5.4,0.0,11.8
86703940,simple,30.133333333333333,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,Yes,Yes,7,38,10,Decreased,38.0,False,False,True,N/A,N/A,73.7,0.0,40.4,18,Decreased,40.4,False,False,True,N/A,N/A,55.4,0.0,18,90,Increased,18.0,False,False,True,N/A,N/A,400,0.0,40.4,90,Increased,40.4,False,False,True,False,N/A,122.8,0.0,90,90,Remained the Same,90.0,False,False,True,N/A,N/A,0,0.0,20,52.9,Increased,20.0,False,False,True,N/A,N/A,164.5,0.0,20,63.6,Increased,20.0,False,False,True,N/A,False,218,0.0,63.6,88.7,Increased,63.6,False,False,True,N/A,N/A,39.5,0.0,22,10,Decreased,22.0,False,False,True,N/A,N/A,54.5,0.0,22,70,Increased,22.0,False,False,True,N/A,N/A,218.2,0.0,70,70,Remained the Same,70.0,False,False,True,N/A,N/A,0,0.0,41.8,70,Increased,41.8,False,False,True,False,N/A,67.5,0.0,20,20,Remained the Same,20.0,False,False,True,N/A,N/A,0,0.0,32,88,Increased,32.0,False,False,True,N/A,N/A,175,0.0,32,34,Increased,32.0,False,False,True,N/A,False,6.3,0.0,34,90,Increased,34.0,False,False,True,N/A,False,164.7,0.0,20,3.53,Decreased,20.0,False,False,True,N/A,N/A,82.4,0.0,20,55,Increased,20.0,False,False,True,N/A,N/A,175,0.0,55,66.7,Increased,52.25,False,True,False,N/A,N/A,21.3,5.0,13.0
72920170,simple,40.25,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,5,38,10,Decreased,0.45,False,True,False,N/A,N/A,73.7,98.8157894736842,40.4,18,Decreased,35.0,False,True,False,N/A,N/A,55.4,13.366336633663364,18,90,Increased,15.0,False,True,False,N/A,N/A,400,16.666666666666664,40.4,90,Increased,35.0,False,True,False,False,N/A,122.8,13.366336633663364,90,90,Remained the Same,90.0,False,False,True,N/A,N/A,0,0.0,20,52.9,Increased,15.0,False,True,False,N/A,N/A,164.5,25.0,20,63.6,Increased,15.0,False,True,False,N/A,False,218,25.0,63.6,88.7,Increased,70.0,True,False,False,N/A,N/A,39.5,10.062893081761004,22,10,Decreased,25.0,True,False,False,N/A,N/A,54.5,13.636363636363635,22,70,Increased,30.0,True,False,False,N/A,N/A,218.2,36.36363636363637,70,70,Remained the Same,75.0,True,False,False,N/A,N/A,0,7.142857142857142,41.8,70,Increased,41.8,False,False,True,False,N/A,67.5,0.0,20,20,Remained the Same,25.0,True,False,False,N/A,N/A,0,25.0,32,88,Increased,45.0,True,False,False,N/A,N/A,175,40.625,32,34,Increased,25.0,False,True,False,N/A,False,6.3,21.875,34,90,Increased,25.0,False,True,False,N/A,False,164.7,26.47058823529412,20,3.53,Decreased,15.0,False,True,False,N/A,N/A,82.4,25.0,20,55,Increased,20.0,False,False,True,N/A,N/A,175,0.0,55,66.7,Increased,60.0,True,False,False,N/A,N/A,21.3,9.090909090909092,14.2
38040077,hard,6.516666666666667,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,,No,Yes,2,43.1,38.6,Decreased,20.0,False,True,False,N/A,N/A,10.4,53.596287703016245,61.8,61.2,Decreased,5.0,False,True,False,N/A,N/A,1,91.9093851132686,61.2,70,Increased,2.0,False,True,False,N/A,N/A,14.4,96.73202614379085,61.8,70,Increased,8.0,False,True,False,False,N/A,13.3,87.05501618122977,70,70,Remained the Same,6.0,False,True,False,N/A,N/A,0,91.42857142857143,17,23.2,Increased,3.0,False,True,False,N/A,N/A,36.5,82.35294117647058,17,24.6,Increased,1.0,False,True,False,N/A,True,44.7,94.11764705882352,24.6,32.5,Increased,8.0,False,True,False,N/A,N/A,32.1,67.47967479674797,24,21.8,Decreased,5.0,False,True,False,N/A,N/A,9.2,79.16666666666666,24,34.7,Increased,3.0,False,True,False,N/A,N/A,44.6,87.5,34.7,34.7,Remained the Same,2.0,False,True,False,N/A,N/A,0,94.23631123919309,24.8,34.7,Increased,7.0,False,True,False,False,N/A,39.9,71.7741935483871,20,20,Remained the Same,4.0,False,True,False,N/A,N/A,0,80.0,46.1,54.5,Increased,2.0,False,True,False,N/A,N/A,18.2,95.66160520607376,46.1,46.4,Increased,20.0,False,True,False,N/A,False,0.7,56.61605206073753,46.4,54.8,Increased,1.0,False,True,False,N/A,True,18.1,97.84482758620689,20,16.9,Decreased,1.0,False,True,False,N/A,N/A,15.5,95.0,20,23.6,Increased,1.0,False,True,False,N/A,N/A,18,95.0,23.6,23.7,Increased,0.0,False,True,False,N/A,N/A,0.4,100.0,17.0
30417447,simple,30.7,Yes,Yes,FIT5047 Intelligent Systems 2019,Netica,0.5,No,Yes,5,38,10,Decreased,38.0,False,False,True,N/A,N/A,73.7,0.0,40.4,18,Decreased,40.4,False,False,True,N/A,N/A,55.4,0.0,18,90,Increased,18.0,False,False,True,N/A,N/A,400,0.0,40.4,90,Increased,40.4,False,False,True,False,N/A,122.8,0.0,90,90,Remained the Same,90.0,False,False,True,N/A,N/A,0,0.0,20,52.9,Increased,20.0,False,False,True,N/A,N/A,164.5,0.0,20,63.6,Increased,20.0,False,False,True,N/A,False,218,0.0,63.6,88.7,Increased,63.6,False,False,True,N/A,N/A,39.5,0.0,22,10,Decreased,22.0,False,False,True,N/A,N/A,54.5,0.0,22,70,Increased,22.0,False,False,True,N/A,N/A,218.2,0.0,70,70,Remained the Same,70.0,False,False,True,N/A,N/A,0,0.0,41.8,70,Increased,41.8,False,False,True,False,N/A,67.5,0.0,20,20,Remained the Same,20.0,False,False,True,N/A,N/A,0,0.0,32,88,Increased,32.0,False,False,True,N/A,N/A,175,0.0,32,34,Increased,32.0,False,False,True,N/A,False,6.3,0.0,34,90,Increased,34.0,False,False,True,N/A,False,164.7,0.0,20,3.53,Decreased,20.0,False,False,True,N/A,N/A,82.4,0.0,20,55,Increased,20.0,False,False,True,N/A,N/A,175,0.0,55,66.7,Increased,55.0,False,False,True,N/A,N/A,21.3,0.0,9.2
39325720,medium,29.383333333333333,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,BARD,0.5,No,Yes,6,40.4,18,Decreased,65.0,True,False,False,N/A,N/A,55.4,60.891089108910904,43.1,38.6,Decreased,0.012,False,True,False,N/A,N/A,10.4,99.97215777262181,38.6,55,Increased,32.0,False,True,False,N/A,N/A,42.5,17.098445595854926,43.1,55,Increased,48.0,True,False,False,False,N/A,27.6,11.368909512761018,55,55,Remained the Same,16.0,False,True,False,N/A,N/A,0,70.9090909090909,17,33.3,Increased,60.0,True,False,False,N/A,N/A,95.9,252.94117647058823,17,40,Increased,15.0,False,True,False,N/A,False,135.3,11.76470588235294,40,61.9,Increased,4.0,False,True,False,N/A,N/A,54.8,90.0,22.1,16,Decreased,30.0,True,False,False,N/A,N/A,27.6,35.746606334841616,22.1,52,Increased,12.0,False,True,False,N/A,N/A,135.3,45.70135746606335,52,52,Remained the Same,50.0,False,True,False,N/A,N/A,0,3.8461538461538463,28,52,Increased,15.0,False,True,False,False,N/A,85.7,46.42857142857143,20,20,Remained the Same,20.0,False,False,True,N/A,N/A,0,0.0,37,65,Increased,32.0,False,True,False,N/A,N/A,75.7,13.513513513513514,37,38,Increased,62.0,True,False,False,N/A,False,2.7,67.56756756756756,38,66,Increased,60.0,True,False,False,N/A,False,73.7,57.89473684210527,20,11.1,Decreased,7.0,False,True,False,N/A,N/A,44.5,65.0,20,35.1,Increased,30.0,True,False,False,N/A,N/A,75.5,50.0,35.1,37,Increased,50.0,True,False,False,N/A,N/A,5.4,42.450142450142444,11.8
35498395,medium,34.4,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,6,40.4,18,Decreased,10.0,False,True,False,N/A,N/A,55.4,75.24752475247524,43.1,38.6,Decreased,12.0,False,True,False,N/A,N/A,10.4,72.15777262180974,38.6,55,Increased,53.0,True,False,False,N/A,N/A,42.5,37.305699481865275,43.1,55,Increased,53.0,True,False,False,True,N/A,27.6,22.969837587006957,55,55,Remained the Same,55.0,False,False,True,N/A,N/A,0,0.0,17,33.3,Increased,70.0,True,False,False,N/A,N/A,95.9,311.7647058823529,17,40,Increased,60.0,True,False,False,N/A,False,135.3,252.94117647058823,40,61.9,Increased,75.0,True,False,False,N/A,N/A,54.8,87.5,22.1,16,Decreased,8.0,False,True,False,N/A,N/A,27.6,63.80090497737557,22.1,52,Increased,64.0,True,False,False,N/A,N/A,135.3,189.59276018099544,52,52,Remained the Same,52.0,False,False,True,N/A,N/A,0,0.0,28,52,Increased,48.0,True,False,False,False,N/A,85.7,71.42857142857143,20,20,Remained the Same,80.0,True,False,False,N/A,N/A,0,300.0,37,65,Increased,40.0,True,False,False,N/A,N/A,75.7,8.108108108108109,37,38,Increased,40.0,True,False,False,N/A,False,2.7,8.108108108108109,38,66,Increased,50.0,True,False,False,N/A,True,73.7,31.57894736842105,20,11.1,Decreased,15.0,False,True,False,N/A,N/A,44.5,25.0,20,35.1,Increased,25.0,True,False,False,N/A,N/A,75.5,25.0,35.1,37,Increased,50.0,True,False,False,N/A,N/A,5.4,42.450142450142444,14.6
78062183,medium,32.05,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Neither,1.0,Yes,Yes,8,40.4,18,Decreased,35.0,False,True,False,N/A,N/A,55.4,13.366336633663364,43.1,38.6,Decreased,20.0,False,True,False,N/A,N/A,10.4,53.596287703016245,38.6,55,Increased,38.6,False,False,True,N/A,N/A,42.5,0.0,43.1,55,Increased,50.0,True,False,False,False,N/A,27.6,16.009280742459392,55,55,Remained the Same,75.0,True,False,False,N/A,N/A,0,36.36363636363637,17,33.3,Increased,80.0,True,False,False,N/A,N/A,95.9,370.5882352941177,17,40,Increased,65.0,True,False,False,N/A,False,135.3,282.3529411764706,40,61.9,Increased,83.0,True,False,False,N/A,N/A,54.8,107.5,22.1,16,Decreased,5.0,False,True,False,N/A,N/A,27.6,77.37556561085974,22.1,52,Increased,45.0,True,False,False,N/A,N/A,135.3,103.61990950226243,52,52,Remained the Same,55.0,True,False,False,N/A,N/A,0,5.769230769230769,28,52,Increased,28.0,False,False,True,False,N/A,85.7,0.0,20,20,Remained the Same,20.0,False,False,True,N/A,N/A,0,0.0,37,65,Increased,60.0,True,False,False,N/A,N/A,75.7,62.16216216216216,37,38,Increased,35.0,False,True,False,N/A,False,2.7,5.405405405405405,38,66,Increased,55.0,True,False,False,N/A,False,73.7,44.73684210526316,20,11.1,Decreased,61.0,True,False,False,N/A,N/A,44.5,204.99999999999997,20,35.1,Increased,75.0,True,False,False,N/A,N/A,75.5,275.0,35.1,37,Increased,50.0,True,False,False,N/A,N/A,5.4,42.450142450142444,13.6
96185959,simple,21.483333333333334,Yes,No,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,0.5,No,Yes,6,38,10,Decreased,25.0,False,True,False,N/A,N/A,73.7,34.21052631578947,40.4,18,Decreased,25.0,False,True,False,N/A,N/A,55.4,38.11881188118812,18,90,Increased,18.0,False,False,True,N/A,N/A,400,0.0,40.4,90,Increased,40.0,False,True,False,False,N/A,122.8,0.9900990099009866,90,90,Remained the Same,75.0,False,True,False,N/A,N/A,0,16.666666666666664,20,52.9,Increased,15.0,False,True,False,N/A,N/A,164.5,25.0,20,63.6,Increased,20.0,False,False,True,N/A,False,218,0.0,63.6,88.7,Increased,68.0,True,False,False,N/A,N/A,39.5,6.9182389937106885,22,10,Decreased,20.0,False,True,False,N/A,N/A,54.5,9.090909090909092,22,70,Increased,30.0,True,False,False,N/A,N/A,218.2,36.36363636363637,70,70,Remained the Same,70.0,False,False,True,N/A,N/A,0,0.0,41.8,70,Increased,55.0,True,False,False,False,N/A,67.5,31.578947368421062,20,20,Remained the Same,12.0,False,True,False,N/A,N/A,0,40.0,32,88,Increased,70.0,True,False,False,N/A,N/A,175,118.75,32,34,Increased,50.0,True,False,False,N/A,False,6.3,56.25,34,90,Increased,90.0,True,False,False,N/A,True,164.7,164.70588235294116,20,3.53,Decreased,5.0,False,True,False,N/A,N/A,82.4,75.0,20,55,Increased,5.0,False,True,False,N/A,N/A,175,75.0,55,66.7,Increased,78.0,True,False,False,N/A,N/A,21.3,41.81818181818181,6.8
2653309,hard,41.8,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,5,43.1,38.6,Decreased,25.0,False,True,False,N/A,N/A,10.4,41.9953596287703,61.8,61.2,Decreased,55.0,False,True,False,N/A,N/A,1,11.003236245954689,61.2,70,Increased,70.0,True,False,False,N/A,N/A,14.4,14.379084967320255,61.8,70,Increased,71.0,True,False,False,False,N/A,13.3,14.886731391585768,70,70,Remained the Same,70.0,False,False,True,N/A,N/A,0,0.0,17,23.2,Increased,17.0,False,False,True,N/A,N/A,36.5,0.0,17,24.6,Increased,20.0,True,False,False,N/A,True,44.7,17.647058823529413,24.6,32.5,Increased,30.0,True,False,False,N/A,N/A,32.1,21.951219512195113,24,21.8,Decreased,24.0,False,False,True,N/A,N/A,9.2,0.0,24,34.7,Increased,30.0,True,False,False,N/A,N/A,44.6,25.0,34.7,34.7,Remained the Same,40.0,True,False,False,N/A,N/A,0,15.273775216138318,24.8,34.7,Increased,40.0,True,False,False,True,N/A,39.9,61.29032258064515,20,20,Remained the Same,26.0,True,False,False,N/A,N/A,0,30.0,46.1,54.5,Increased,49.0,True,False,False,N/A,N/A,18.2,6.290672451193055,46.1,46.4,Increased,49.0,True,False,False,N/A,False,0.7,6.290672451193055,46.4,54.8,Increased,50.0,True,False,False,N/A,True,18.1,7.758620689655175,20,16.9,Decreased,18.0,False,True,False,N/A,N/A,15.5,10.0,20,23.6,Increased,22.0,True,False,False,N/A,N/A,18,10.0,23.6,23.7,Increased,25.0,True,False,False,N/A,N/A,0.4,5.932203389830502,12.8
43748261,hard,36.13333333333333,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,8,43.1,38.6,Decreased,55.0,True,False,False,N/A,N/A,10.4,27.610208816705335,61.8,61.2,Decreased,65.0,True,False,False,N/A,N/A,1,5.177993527508096,61.2,70,Increased,71.0,True,False,False,N/A,N/A,14.4,16.013071895424833,61.8,70,Increased,71.0,True,False,False,True,N/A,13.3,14.886731391585768,70,70,Remained the Same,70.0,False,False,True,N/A,N/A,0,0.0,17,23.2,Increased,22.0,True,False,False,N/A,N/A,36.5,29.411764705882355,17,24.6,Increased,19.0,True,False,False,N/A,False,44.7,11.76470588235294,24.6,32.5,Increased,43.0,True,False,False,N/A,N/A,32.1,74.79674796747966,24,21.8,Decreased,13.0,False,True,False,N/A,N/A,9.2,45.83333333333333,24,34.7,Increased,41.0,True,False,False,N/A,N/A,44.6,70.83333333333334,34.7,34.7,Remained the Same,34.7,False,False,True,N/A,N/A,0,0.0,24.8,34.7,Increased,34.7,True,False,False,True,N/A,39.9,39.91935483870969,20,20,Remained the Same,20.0,False,False,True,N/A,N/A,0,0.0,46.1,54.5,Increased,58.0,True,False,False,N/A,N/A,18.2,25.813449023861168,46.1,46.4,Increased,49.0,True,False,False,N/A,False,0.7,6.290672451193055,46.4,54.8,Increased,49.0,True,False,False,N/A,False,18.1,5.603448275862073,20,16.9,Decreased,15.0,False,True,False,N/A,N/A,15.5,25.0,20,23.6,Increased,26.0,True,False,False,N/A,N/A,18,30.0,23.6,23.7,Increased,27.0,True,False,False,N/A,N/A,0.4,14.406779661016941,13.6
62208525,medium,10.55,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Both,1.5,Yes,Yes,6,40.4,18,Decreased,38.0,False,True,False,N/A,N/A,55.4,5.940594059405938,43.1,38.6,Decreased,33.0,False,True,False,N/A,N/A,10.4,23.433874709976802,38.6,55,Increased,33.0,False,True,False,N/A,N/A,42.5,14.507772020725392,43.1,55,Increased,33.0,False,True,False,True,N/A,27.6,23.433874709976802,55,55,Remained the Same,33.0,False,True,False,N/A,N/A,0,40.0,17,33.3,Increased,33.0,True,False,False,N/A,N/A,95.9,94.11764705882352,17,40,Increased,33.0,True,False,False,N/A,False,135.3,94.11764705882352,40,61.9,Increased,33.0,False,True,False,N/A,N/A,54.8,17.5,22.1,16,Decreased,33.0,True,False,False,N/A,N/A,27.6,49.32126696832578,22.1,52,Increased,33.0,True,False,False,N/A,N/A,135.3,49.32126696832578,52,52,Remained the Same,33.0,False,True,False,N/A,N/A,0,36.53846153846153,28,52,Increased,33.0,True,False,False,True,N/A,85.7,17.857142857142858,20,20,Remained the Same,33.0,True,False,False,N/A,N/A,0,65.0,37,65,Increased,33.0,False,True,False,N/A,N/A,75.7,10.81081081081081,37,38,Increased,33.0,False,True,False,N/A,False,2.7,10.81081081081081,38,66,Increased,33.0,False,True,False,N/A,True,73.7,13.157894736842104,20,11.1,Decreased,33.0,True,False,False,N/A,N/A,44.5,65.0,20,35.1,Increased,33.0,True,False,False,N/A,N/A,75.5,65.0,35.1,37,Increased,33.0,False,True,False,N/A,N/A,5.4,5.9829059829059865,18.8
90131423,medium,19.85,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,0.0,No,Yes,5,40.4,18,Decreased,10.0,False,True,False,N/A,N/A,55.4,75.24752475247524,43.1,38.6,Decreased,30.0,False,True,False,N/A,N/A,10.4,30.394431554524363,38.6,55,Increased,30.0,False,True,False,N/A,N/A,42.5,22.279792746113994,43.1,55,Increased,30.0,False,True,False,True,N/A,27.6,30.394431554524363,55,55,Remained the Same,30.0,False,True,False,N/A,N/A,0,45.45454545454545,17,33.3,Increased,10.0,False,True,False,N/A,N/A,95.9,41.17647058823529,17,40,Increased,10.0,False,True,False,N/A,False,135.3,41.17647058823529,40,61.9,Increased,10.0,False,True,False,N/A,N/A,54.8,75.0,22.1,16,Decreased,100.0,True,False,False,N/A,N/A,27.6,352.4886877828054,22.1,52,Increased,10.0,False,True,False,N/A,N/A,135.3,54.75113122171946,52,52,Remained the Same,10.0,False,True,False,N/A,N/A,0,80.76923076923077,28,52,Increased,10.0,False,True,False,True,N/A,85.7,64.28571428571429,20,20,Remained the Same,20.0,False,False,True,N/A,N/A,0,0.0,37,65,Increased,90.0,True,False,False,N/A,N/A,75.7,143.24324324324326,37,38,Increased,10.0,False,True,False,N/A,False,2.7,72.97297297297297,38,66,Increased,10.0,False,True,False,N/A,False,73.7,73.68421052631578,20,11.1,Decreased,20.0,False,False,True,N/A,N/A,44.5,0.0,20,35.1,Increased,20.0,False,False,True,N/A,N/A,75.5,0.0,35.1,37,Increased,20.0,False,True,False,N/A,N/A,5.4,43.01994301994302,17.0
25306570,simple,87.06666666666666,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,0.5,Yes,Yes,2,38,10,Decreased,18.0,False,True,False,N/A,N/A,73.7,52.63157894736842,40.4,18,Decreased,18.0,False,True,False,N/A,N/A,55.4,55.44554455445544,18,90,Increased,18.0,False,False,True,N/A,N/A,400,0.0,40.4,90,Increased,22.0,False,True,False,False,N/A,122.8,45.54455445544554,90,90,Remained the Same,14.0,False,True,False,N/A,N/A,0,84.44444444444444,20,52.9,Increased,11.0,False,True,False,N/A,N/A,164.5,45.0,20,63.6,Increased,37.0,True,False,False,N/A,True,218,85.0,63.6,88.7,Increased,30.0,False,True,False,N/A,N/A,39.5,52.83018867924528,22,10,Decreased,12.0,False,True,False,N/A,N/A,54.5,45.45454545454545,22,70,Increased,33.0,True,False,False,N/A,N/A,218.2,50.0,70,70,Remained the Same,32.0,False,True,False,N/A,N/A,0,54.285714285714285,41.8,70,Increased,50.0,True,False,False,False,N/A,67.5,19.617224880382782,20,20,Remained the Same,29.0,True,False,False,N/A,N/A,0,45.0,32,88,Increased,20.0,False,True,False,N/A,N/A,175,37.5,32,34,Increased,11.0,False,True,False,N/A,False,6.3,65.625,34,90,Increased,11.0,False,True,False,N/A,True,164.7,67.64705882352942,20,3.53,Decreased,10.0,False,True,False,N/A,N/A,82.4,50.0,20,55,Increased,13.0,False,True,False,N/A,N/A,175,35.0,55,66.7,Increased,27.0,False,True,False,N/A,N/A,21.3,50.90909090909091,14.2
87560555,hard,70.06666666666666,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,8,43.1,38.6,Decreased,66.0,True,False,False,N/A,N/A,10.4,53.1322505800464,61.8,61.2,Decreased,15.0,False,True,False,N/A,N/A,1,75.72815533980582,61.2,70,Increased,42.0,False,True,False,N/A,N/A,14.4,31.37254901960785,61.8,70,Increased,42.0,False,True,False,True,N/A,13.3,32.03883495145631,70,70,Remained the Same,50.0,False,True,False,N/A,N/A,0,28.57142857142857,17,23.2,Increased,7.0,False,True,False,N/A,N/A,36.5,58.82352941176471,17,24.6,Increased,20.0,True,False,False,N/A,False,44.7,17.647058823529413,24.6,32.5,Increased,10.0,False,True,False,N/A,N/A,32.1,59.34959349593496,24,21.8,Decreased,5.0,False,True,False,N/A,N/A,9.2,79.16666666666666,24,34.7,Increased,6.5,False,True,False,N/A,N/A,44.6,72.91666666666666,34.7,34.7,Remained the Same,8.0,False,True,False,N/A,N/A,0,76.94524495677234,24.8,34.7,Increased,4.0,False,True,False,False,N/A,39.9,83.87096774193549,20,20,Remained the Same,15.0,False,True,False,N/A,N/A,0,25.0,46.1,54.5,Increased,11.0,False,True,False,N/A,N/A,18.2,76.13882863340564,46.1,46.4,Increased,29.0,False,True,False,N/A,False,0.7,37.093275488069416,46.4,54.8,Increased,43.0,False,True,False,N/A,False,18.1,7.327586206896548,20,16.9,Decreased,14.0,False,True,False,N/A,N/A,15.5,30.0,20,23.6,Increased,11.0,False,True,False,N/A,N/A,18,45.0,23.6,23.7,Increased,15.0,False,True,False,N/A,N/A,0.4,36.440677966101696,13.4
42103345,simple,64.76666666666667,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,3,38,10,Decreased,15.0,False,True,False,N/A,N/A,73.7,60.526315789473685,40.4,18,Decreased,10.0,False,True,False,N/A,N/A,55.4,75.24752475247524,18,90,Increased,29.0,True,False,False,N/A,N/A,400,61.111111111111114,40.4,90,Increased,65.0,True,False,False,False,N/A,122.8,60.891089108910904,90,90,Remained the Same,19.0,False,True,False,N/A,N/A,0,78.88888888888889,20,52.9,Increased,20.0,False,False,True,N/A,N/A,164.5,0.0,20,63.6,Increased,10.0,False,True,False,N/A,True,218,50.0,63.6,88.7,Increased,65.3,True,False,False,N/A,N/A,39.5,2.6729559748427603,22,10,Decreased,69.0,True,False,False,N/A,N/A,54.5,213.63636363636363,22,70,Increased,16.0,False,True,False,N/A,N/A,218.2,27.27272727272727,70,70,Remained the Same,43.0,False,True,False,N/A,N/A,0,38.57142857142858,41.8,70,Increased,19.0,False,True,False,False,N/A,67.5,54.54545454545454,20,20,Remained the Same,14.0,False,True,False,N/A,N/A,0,30.0,32,88,Increased,35.0,True,False,False,N/A,N/A,175,9.375,32,34,Increased,51.0,True,False,False,N/A,False,6.3,59.375,34,90,Increased,24.0,False,True,False,N/A,False,164.7,29.411764705882355,20,3.53,Decreased,60.0,True,False,False,N/A,N/A,82.4,200.0,20,55,Increased,26.0,True,False,False,N/A,N/A,175,30.0,55,66.7,Increased,34.0,False,True,False,N/A,N/A,21.3,38.18181818181819,19.0
68715363,hard,32.5,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,0.0,No,No,8,43.1,38.6,Decreased,15.0,False,True,False,N/A,N/A,10.4,65.19721577726219,61.8,61.2,Decreased,15.0,False,True,False,N/A,N/A,1,75.72815533980582,61.2,70,Increased,30.0,False,True,False,N/A,N/A,14.4,50.980392156862756,61.8,70,Increased,30.0,False,True,False,True,N/A,13.3,51.45631067961165,70,70,Remained the Same,70.0,False,False,True,N/A,N/A,0,0.0,17,23.2,Increased,20.0,True,False,False,N/A,N/A,36.5,17.647058823529413,17,24.6,Increased,20.0,True,False,False,N/A,False,44.7,17.647058823529413,24.6,32.5,Increased,30.0,True,False,False,N/A,N/A,32.1,21.951219512195113,24,21.8,Decreased,5.0,False,True,False,N/A,N/A,9.2,79.16666666666666,24,34.7,Increased,30.0,True,False,False,N/A,N/A,44.6,25.0,34.7,34.7,Remained the Same,34.7,False,False,True,N/A,N/A,0,0.0,24.8,34.7,Increased,30.0,True,False,False,False,N/A,39.9,20.967741935483865,20,20,Remained the Same,2.0,False,True,False,N/A,N/A,0,90.0,46.1,54.5,Increased,50.0,True,False,False,N/A,N/A,18.2,8.45986984815618,46.1,46.4,Increased,15.0,False,True,False,N/A,False,0.7,67.46203904555314,46.4,54.8,Increased,60.0,True,False,False,N/A,False,18.1,29.31034482758621,20,16.9,Decreased,10.0,False,True,False,N/A,N/A,15.5,50.0,20,23.6,Increased,60.0,True,False,False,N/A,N/A,18,200.0,23.6,23.7,Increased,50.0,True,False,False,N/A,N/A,0.4,111.86440677966101,13.4
